,#R1,#R2,#R3,#R4,#R5
73900,0,0,1,0,17
73901,0,0,0,0,1
73902,0,0,0,0,1
73903,0,0,0,0,21
73904,0,0,0,0,2
73905,0,0,0,0,0
73906,0,0,0,5,42
73907,0,0,0,0,1
73908,0,0,0,5,26
73909,0,0,0,0,49
73910,0,0,0,3,45
73911,0,0,0,3,47
73912,0,0,1,2,47
73913,0,0,0,0,50
73914,0,0,0,0,41
73915,0,0,0,2,48
73916,0,0,0,2,41
73917,0,0,2,3,45
73918,0,0,0,1,3
73919,0,0,0,0,0
73920,0,0,1,1,16
73921,0,0,0,1,21
73922,0,0,0,1,21
73923,0,0,0,3,47
73924,0,0,0,3,47
73925,0,0,0,0,2
73926,0,0,0,0,49
73927,0,0,0,3,47
73928,0,0,0,1,3
73929,0,0,1,2,37
73930,0,0,0,1,36
73931,0,0,0,0,3
73932,0,0,1,0,17
73933,0,0,0,0,15
73934,0,0,0,0,2
73935,0,0,0,0,10
73936,0,0,1,0,17
73937,0,0,1,2,37
73938,0,0,1,0,13
73939,0,0,0,0,1
73940,0,0,0,2,21
73941,0,0,0,1,31
73942,0,0,2,4,44
73943,0,0,2,4,44
73944,0,0,0,1,28
73945,0,0,0,3,47
73946,0,0,0,2,21
73947,0,0,0,0,0
73948,0,0,0,0,16
73949,0,0,0,2,45
73950,0,0,0,2,45
73951,0,0,0,2,45
73952,0,0,1,0,12
73953,0,0,0,0,6
73954,0,0,0,4,46
73955,0,0,0,0,16
73956,0,0,0,0,8
73957,0,1,0,1,27
73958,0,0,0,0,7
73959,0,0,1,2,37
73960,0,0,0,3,47
73961,0,0,0,0,1
73962,0,0,0,2,45
73963,0,0,0,2,8
73964,0,0,0,0,7
73965,0,0,2,0,48
73966,0,0,1,0,17
73967,0,0,1,0,17
73968,0,0,1,0,49
73969,0,0,1,0,49
73970,0,0,1,0,49
73971,0,0,1,0,17
73972,0,0,1,0,12
73973,0,0,1,0,49
73974,0,0,1,0,49
73975,0,0,0,0,49
73976,0,0,0,0,10
73977,0,0,0,0,10
73978,0,0,1,0,17
73979,0,0,0,0,0
73980,0,0,1,0,17
73981,0,0,0,2,48
73982,0,0,0,0,49
73983,0,0,1,0,17
73984,0,0,0,0,0
73985,0,0,0,0,13
73986,0,0,0,0,6
73987,0,0,0,0,6
73988,0,0,0,0,13
73989,0,0,1,0,38
73990,0,0,1,0,38
73991,0,0,1,0,38
73992,0,0,1,0,38
73993,1,0,1,0,14
73994,0,0,0,0,1
73995,0,0,0,1,30
73996,0,0,0,0,1
73997,0,0,0,3,47
73998,0,0,0,3,47
73999,0,0,0,0,41
74000,0,0,1,1,48
74001,0,0,1,1,48
74002,0,0,1,1,48
74003,0,0,0,2,48
74004,0,0,0,0,0
74005,0,0,0,0,0
74006,0,0,0,0,2
74007,0,0,0,0,15
74008,0,0,0,0,15
74009,0,0,0,0,15
74010,0,0,0,0,15
74011,1,0,0,2,47
74012,0,0,0,0,15
74013,0,0,1,2,47
74014,0,0,0,2,36
74015,0,0,0,0,1
74016,0,0,0,0,1
74017,0,0,0,0,1
74018,0,0,0,0,1
74019,0,0,0,0,1
74020,0,0,0,0,1
74021,0,0,0,0,1
74022,0,0,0,0,1
74023,0,0,0,0,1
74024,0,0,0,0,1
74025,0,0,0,0,0
74026,0,0,0,0,3
74027,0,0,0,0,0
74028,0,1,0,1,27
74029,0,0,0,0,0
74030,0,0,0,1,49
74031,0,0,1,2,47
74032,0,0,1,2,47
74033,0,0,0,0,4
74034,0,0,0,0,4
74035,1,0,1,6,42
74036,0,0,0,2,48
74037,0,0,0,2,48
74038,0,0,0,2,48
74039,0,0,0,0,5
74040,0,0,0,2,48
74041,0,0,2,0,48
74042,0,0,2,0,48
74043,0,0,0,1,6
74044,0,0,1,2,37
74045,0,0,0,0,25
74046,0,0,0,0,25
74048,0,0,0,0,24
74049,0,0,0,1,49
74050,0,0,0,0,2
74051,0,0,0,1,35
74052,0,0,0,1,35
74053,0,0,0,4,46
74054,0,1,0,2,47
74055,0,0,0,0,9
74056,0,0,0,4,46
74057,0,0,1,3,46
74058,0,0,1,4,45
74059,0,0,1,3,46
74060,1,0,1,2,46
74079,0,0,0,4,46
74080,0,0,0,1,49
74081,0,0,0,1,18
74082,0,0,0,0,10
74083,0,0,0,0,6
74084,0,0,0,7,43
74085,0,0,0,0,0
74086,0,0,0,0,10
74087,0,0,0,0,3
74088,0,0,0,0,0
74089,0,0,0,1,49
74090,0,0,0,0,17
74091,0,0,0,1,49
74092,0,0,1,6,43
74093,0,0,1,6,43
74094,0,0,1,6,43
74095,0,0,0,1,1
74096,1,0,1,4,44
74097,0,0,0,1,10
74098,0,0,0,0,0
74099,0,0,0,0,0
74100,0,1,1,10,33
74101,0,0,0,0,0
74102,0,1,1,10,33
74103,0,0,0,1,49
74104,0,0,0,1,49
74105,0,1,1,10,33
74106,0,0,0,0,2
74107,0,0,0,2,20
74108,0,0,0,2,20
74109,0,0,1,4,45
74110,0,0,1,4,45
74111,0,0,1,4,45
74112,0,0,0,0,8
74113,0,0,0,0,8
74114,0,0,0,2,48
74115,0,0,0,2,48
74116,0,0,0,2,48
74117,0,0,0,2,48
74118,0,0,0,2,48
74119,1,0,0,6,43
74120,1,0,0,6,43
74121,0,0,0,2,48
74122,0,0,0,2,48
74123,0,0,0,2,48
74124,0,0,0,1,49
74125,0,0,0,3,40
74126,1,0,0,1,12
74127,0,0,0,3,40
74128,0,0,0,1,49
74129,0,0,0,1,45
74130,0,0,0,2,34
74131,0,0,0,1,49
74132,0,0,0,1,49
74133,0,0,0,1,49
74134,0,0,0,1,49
74135,1,0,1,1,47
74136,0,0,0,1,49
74137,1,0,1,1,47
74138,0,0,0,2,48
74139,0,0,0,2,48
74140,0,0,0,1,49
74141,0,0,0,2,48
74142,0,0,0,2,48
74143,0,0,0,0,14
74144,0,0,0,0,14
74145,0,0,0,0,14
74146,0,0,1,4,45
74147,0,0,0,0,14
74148,0,0,0,0,14
74149,0,0,0,3,14
74150,0,0,2,2,28
74151,0,0,0,1,19
74152,0,0,0,1,19
74153,0,0,0,0,0
74154,0,0,0,3,47
74155,0,0,2,2,28
74156,0,0,1,0,19
74157,0,0,0,1,49
74158,1,0,1,1,47
74159,1,0,1,1,47
74160,0,0,0,2,41
74161,0,0,1,5,44
74162,0,0,0,0,21
74163,0,1,2,6,41
74164,0,0,0,0,2
74165,1,0,1,1,47
74166,0,0,0,1,18
74167,0,0,0,5,45
74168,0,0,0,1,49
74169,0,0,0,0,5
74170,0,0,0,0,8
74171,0,0,0,6,44
74172,0,0,0,0,14
74173,0,0,0,6,44
74174,0,0,1,2,47
74175,0,0,1,5,44
74176,0,0,0,1,49
74177,0,0,1,2,47
74178,0,0,0,0,50
74179,0,0,0,0,50
74180,0,0,0,0,50
74181,0,0,3,7,40
74182,0,0,0,0,50
74183,0,0,0,0,50
74184,0,0,0,0,50
74185,0,0,0,0,10
74186,0,0,0,3,47
74187,0,0,0,0,50
74188,0,0,0,0,50
74189,1,0,0,1,12
74190,0,0,0,0,26
74191,0,0,0,0,26
74192,0,0,0,0,22
74193,0,0,0,0,22
74194,0,0,0,0,8
74195,0,0,0,0,2
74196,0,0,0,2,48
74197,0,0,0,0,0
74198,0,0,0,0,17
74199,0,0,0,0,17
74200,0,0,0,0,21
74201,0,0,0,1,49
74202,0,0,0,1,49
74203,1,0,0,2,8
74204,0,0,0,1,49
74205,0,0,0,0,17
74206,0,0,0,0,17
74207,0,0,0,0,8
74208,0,0,0,0,17
74209,0,0,0,0,8
74210,0,0,1,1,24
74211,0,0,0,1,33
74212,0,0,0,0,4
74213,0,0,0,1,33
74214,0,0,1,2,47
74215,0,0,0,3,47
74216,0,0,0,0,2
74217,1,0,0,1,8
74218,0,0,0,2,48
74219,0,0,0,1,49
74220,0,0,0,2,32
74221,0,0,0,0,0
74222,0,0,0,0,50
74223,0,0,0,0,0
74224,0,0,0,4,46
74225,0,0,1,2,13
74226,0,0,0,0,0
74227,0,0,1,5,44
74228,0,0,1,2,13
74229,0,0,1,2,13
74230,0,0,0,0,16
74231,0,0,0,0,0
74232,0,0,0,1,49
74233,0,0,1,2,47
74234,0,0,1,2,47
74235,0,0,0,0,5
74236,0,0,0,1,18
74237,0,0,0,1,18
74238,0,0,0,1,35
74239,0,0,0,1,35
74240,0,0,0,0,1
74241,0,0,3,4,43
74242,0,0,3,4,43
74243,0,0,3,4,43
74244,0,0,0,0,1
74245,0,0,0,1,49
74246,0,0,1,5,44
74247,0,0,0,1,49
74248,0,0,2,0,48
74249,0,0,0,2,21
74250,0,1,0,1,48
74251,0,0,0,0,2
74252,0,0,0,1,45
74253,0,0,0,0,2
74255,0,0,0,0,2
74256,0,0,0,0,18
74258,0,0,0,5,45
74259,0,1,0,1,48
74260,0,0,0,0,2
74261,0,0,0,0,18
74263,0,0,0,0,4
74264,0,1,0,1,48
74265,0,0,0,0,3
74266,0,0,0,0,3
74267,0,0,0,3,47
74268,0,0,0,0,5
74269,0,0,0,0,5
74270,0,0,0,0,24
74271,0,0,0,1,49
74272,0,0,0,2,48
74273,0,0,0,0,24
74274,0,0,0,0,18
74275,0,0,0,0,16
74276,0,0,0,0,18
74277,0,0,0,0,18
74278,0,0,0,4,46
74279,0,0,0,1,49
74280,0,0,0,4,46
74281,0,0,0,4,46
74282,0,0,0,4,46
74283,0,0,0,0,16
74284,0,0,0,3,47
74285,0,0,0,0,39
74286,0,0,0,3,47
74288,0,0,0,3,47
74289,0,0,0,0,21
74290,0,0,1,1,8
74291,0,0,0,0,1
74292,0,0,0,0,0
74293,0,0,0,0,39
74294,0,0,0,0,39
74295,0,0,0,3,47
74296,0,0,0,0,7
74297,0,0,0,2,6
74298,0,0,0,0,3
74299,1,1,5,5,38
74300,0,0,0,0,5
74301,0,0,0,3,47
74302,1,0,2,5,42
74303,0,0,0,0,20
74304,0,0,0,5,45
74305,0,0,0,5,45
74306,0,0,0,0,7
74307,0,0,0,1,45
74308,0,0,0,1,45
74309,0,0,0,1,49
74310,1,0,0,0,10
74311,0,0,0,3,47
74312,0,1,0,1,48
74313,0,0,1,2,47
74314,0,0,0,6,44
74315,0,0,0,0,1
74316,0,0,0,2,48
74317,0,1,2,6,41
74318,0,0,0,0,1
74319,0,0,1,4,45
74320,0,0,0,1,3
74321,0,0,0,0,1
74322,0,0,0,1,45
74323,0,0,0,0,1
74324,0,0,0,0,1
74325,0,0,0,5,45
74326,0,0,0,0,3
74327,0,0,1,3,46
74328,0,0,0,0,1
74329,0,0,1,0,17
74330,0,0,0,1,15
74331,0,0,0,0,1
74332,0,0,0,0,16
74333,0,0,0,0,5
74334,0,0,0,4,46
74335,0,0,0,0,3
74336,0,0,0,5,45
74337,0,0,0,0,0
74338,0,0,2,4,44
74339,0,0,0,0,2
74340,1,0,0,6,43
74341,0,0,2,2,46
74342,0,0,2,2,46
74343,0,0,2,2,46
74344,1,0,0,6,43
74345,0,0,2,2,46
74346,0,0,2,2,46
74347,0,0,2,2,46
74348,1,0,0,6,43
74349,1,1,1,2,45
74350,0,0,0,2,10
74351,0,0,0,0,50
74352,0,0,0,0,20
74353,0,0,0,0,20
74354,0,0,0,2,48
74355,0,0,1,2,47
74356,0,0,1,2,47
74357,0,0,0,0,32
74358,0,0,0,0,32
74359,0,0,0,0,32
74360,0,0,0,0,32
74361,0,0,1,5,44
74362,0,0,1,5,44
74363,0,0,0,2,48
74364,0,0,0,2,48
74365,0,0,0,2,27
74366,0,0,0,0,0
74367,0,0,0,2,27
74368,0,0,0,2,40
74369,0,0,0,2,27
74370,0,0,0,0,1
74371,0,0,1,1,24
74372,0,0,0,2,40
74373,0,0,0,0,1
74374,0,0,0,0,0
74375,0,0,0,0,0
74376,0,0,0,1,6
74377,0,0,0,2,48
74378,0,0,0,2,48
74379,0,0,0,2,48
74380,0,0,0,0,8
74381,0,0,2,0,20
74382,0,0,0,1,49
74383,0,0,0,0,0
74384,0,0,0,0,5
74385,0,1,0,4,45
74386,0,0,0,1,18
74387,0,0,2,6,42
74388,0,0,0,0,38
74389,0,0,0,3,47
74390,0,0,0,1,45
74391,0,0,0,0,0
74392,0,0,0,1,45
74393,0,0,0,1,4
74394,0,0,0,1,45
74395,0,0,0,0,0
74396,0,0,0,2,48
74397,0,0,0,3,47
74398,0,0,0,3,47
74399,0,0,2,4,44
74400,0,0,2,4,44
74401,0,0,2,4,44
74402,0,0,0,0,0
74403,0,0,0,0,8
74404,0,0,0,0,0
74405,0,0,0,0,50
74406,0,0,0,1,49
74407,0,0,0,0,21
74408,0,0,0,0,7
74409,0,0,0,0,50
74410,0,0,0,0,17
74411,0,0,0,0,50
74412,0,0,0,0,17
74413,0,0,0,0,17
74414,0,0,0,0,3
74415,0,1,1,1,47
74416,0,0,0,0,11
74417,0,0,0,0,11
74418,1,0,1,6,42
74419,0,0,0,1,49
74420,0,0,0,2,48
74421,0,0,0,2,48
74422,0,0,0,0,14
74423,0,0,0,0,14
74424,0,0,0,0,14
74425,0,0,0,0,14
74426,0,0,1,5,44
74427,0,0,0,1,49
74428,0,0,1,2,10
74429,0,0,0,2,48
74430,0,0,1,2,47
74431,0,0,0,1,49
74432,0,0,1,0,19
74433,0,0,1,2,47
74434,0,0,0,2,3
74435,0,0,0,3,47
74436,0,0,0,3,47
74437,0,0,1,0,17
74438,0,0,2,0,48
74439,0,0,1,0,17
74440,1,0,0,6,43
74441,0,0,2,0,48
74442,1,0,0,6,43
74443,0,0,0,0,27
74444,1,0,0,6,43
74445,0,0,1,0,49
74446,0,0,0,0,50
74447,0,0,0,7,43
74448,0,0,1,0,17
74449,0,0,0,1,49
74450,0,0,0,1,49
74451,0,0,0,1,49
74452,0,0,1,0,13
74453,0,0,0,2,48
74454,1,0,0,6,43
74455,1,0,0,6,43
74456,0,0,0,5,43
74457,0,0,0,1,38
74458,0,0,0,2,48
74459,0,0,0,0,0
74460,0,0,0,1,18
74461,0,0,0,0,1
74462,0,0,0,1,18
74463,0,0,0,0,2
74464,0,0,0,1,18
74465,0,0,4,5,41
74466,0,0,4,5,41
74467,0,0,4,5,41
74468,0,0,4,5,41
74469,0,0,4,5,41
74470,0,0,2,2,29
74471,1,0,1,1,47
74472,0,0,0,0,19
74473,0,0,0,1,49
74474,0,0,0,1,49
74475,0,0,1,0,17
74476,0,0,1,5,44
74477,1,0,0,6,43
74478,0,0,1,0,17
74479,1,0,0,6,43
74480,0,0,1,0,17
74481,0,0,0,2,48
74482,1,0,0,6,43
74483,0,1,1,10,33
74484,0,1,1,10,33
74485,0,0,1,0,17
74486,0,1,2,8,22
74487,0,1,1,10,33
74488,0,0,0,2,29
74489,0,0,0,0,0
74490,0,1,1,10,33
74491,0,0,0,0,2
74492,0,0,0,5,45
74493,0,0,0,0,1
74494,0,0,0,0,7
74495,0,0,0,0,0
74496,0,0,0,2,48
74497,0,0,0,2,48
74498,0,0,0,1,18
74499,0,0,0,1,18
74500,0,0,0,1,18
74501,0,0,0,2,21
74502,0,0,1,0,49
74503,0,0,0,0,6
74504,0,0,0,0,8
74505,0,0,0,0,8
74506,0,0,1,6,43
74507,0,0,1,6,43
74508,0,0,0,0,12
74509,1,0,0,2,8
74510,0,0,0,3,39
74511,0,0,0,1,49
74512,0,0,0,1,43
74513,0,0,1,2,21
74514,0,0,0,1,49
74515,0,0,1,2,47
74516,0,0,0,0,3
74517,0,0,1,0,17
74518,0,0,1,2,47
74519,0,0,0,0,3
74520,0,0,0,0,3
74521,0,0,0,0,0
74522,0,0,0,2,48
74523,0,0,0,0,50
74524,0,0,0,1,49
74525,0,0,0,3,39
74526,0,0,1,2,47
74527,0,0,0,0,0
74528,0,0,0,0,1
74529,0,0,0,7,43
74530,0,0,0,1,0
74531,0,0,0,1,20
74532,0,0,0,2,6
74533,0,0,0,0,1
74534,0,0,0,0,21
74535,0,0,0,0,23
74536,0,0,0,1,2
74537,0,0,1,0,17
74538,0,1,0,2,47
74539,0,0,0,3,47
74540,0,0,1,2,47
74541,0,0,1,2,47
74542,0,0,1,1,28
74543,0,0,3,4,43
74544,0,0,1,1,28
74545,0,0,3,4,43
74546,0,0,3,4,43
74547,1,0,0,3,46
74548,0,0,3,4,43
74549,0,0,3,4,43
74550,0,0,3,4,43
74551,1,0,0,2,47
74552,0,0,0,1,43
74553,2,0,0,1,47
74554,0,0,0,0,16
74555,0,0,2,5,43
74556,0,0,0,0,38
74557,0,0,0,0,38
74558,0,0,0,0,8
74559,0,0,0,0,6
74560,0,0,0,2,48
74561,0,0,0,2,48
74562,0,0,0,2,48
74563,0,0,0,1,49
74564,0,0,0,2,48
74565,0,0,0,3,47
74566,0,0,0,1,49
74567,0,0,0,0,46
74568,0,0,1,2,21
74569,0,0,1,2,21
74570,0,0,0,2,27
74571,0,1,2,6,41
74572,1,0,1,6,42
74573,0,0,0,3,47
74574,0,0,0,0,23
74575,0,0,0,0,0
74576,1,0,1,6,42
74577,0,0,1,2,13
74578,0,0,0,0,19
74579,0,0,0,0,19
74580,0,0,0,0,3
74581,0,0,0,0,19
74582,0,0,1,2,13
74583,0,0,1,4,45
74584,0,0,1,2,18
74585,0,0,0,3,47
74586,0,0,0,0,34
74587,0,0,0,0,2
74588,0,0,4,3,32
74589,0,0,0,2,13
74590,0,0,0,2,13
74591,0,0,0,2,48
74592,0,0,0,2,48
74593,0,0,0,2,48
74594,0,0,0,0,0
74595,0,0,0,2,48
74596,0,0,0,1,47
74597,0,0,0,1,47
74598,0,0,0,1,47
74599,0,0,0,2,48
74600,0,0,0,1,47
74601,0,0,0,1,47
74602,0,0,0,1,47
74603,0,0,0,5,45
74604,0,0,0,0,1
74605,0,0,0,3,47
74606,0,0,0,3,47
74607,0,0,0,0,10
74608,0,0,0,0,1
74609,0,0,0,1,33
74610,0,0,0,0,1
74611,0,0,0,0,1
74612,0,0,0,1,49
74613,0,0,0,1,49
74614,0,0,0,1,40
74615,0,0,0,0,11
74616,0,0,1,3,46
74617,0,0,0,0,1
74618,0,0,1,0,49
74619,0,0,0,0,0
74620,0,0,0,0,2
74621,0,0,0,4,32
74622,0,0,0,3,40
74623,0,0,1,0,25
74624,0,0,0,1,49
74625,0,0,0,0,0
74626,0,0,0,7,43
74627,0,0,0,3,47
74628,0,0,0,0,14
74629,0,0,0,1,24
74630,0,0,0,0,6
74631,0,0,0,0,0
74632,0,0,0,0,24
74633,0,0,1,2,47
74634,0,0,1,0,49
74635,0,0,0,1,33
74636,0,0,1,6,43
74637,0,0,0,1,49
74638,2,0,0,9,39
74639,0,0,0,1,49
74640,0,0,1,6,43
74641,0,0,1,6,43
74642,0,0,1,6,43
74643,0,0,1,6,43
74644,0,0,1,6,43
74645,0,0,0,0,22
74646,0,0,1,0,25
74647,0,0,0,0,8
74648,0,0,1,4,45
74649,0,0,0,0,22
74650,0,0,0,4,46
74651,0,0,1,0,25
74652,0,0,0,0,16
74653,0,0,2,2,46
74654,0,0,2,2,46
74655,0,0,0,3,47
74656,0,0,0,3,47
74657,0,0,0,0,19
74658,1,0,0,2,47
74659,1,0,1,0,30
74660,0,0,0,0,50
74661,0,0,0,0,24
74662,0,0,0,0,50
74663,0,0,0,1,49
74664,0,0,0,1,45
74665,0,0,0,0,1
74666,0,0,0,0,1
74667,0,0,0,0,1
74668,0,0,0,0,1
74669,0,0,0,0,0
74670,1,0,0,3,46
74671,0,0,0,2,47
74672,0,0,0,1,49
74673,0,0,0,1,49
74674,0,0,0,0,50
74675,0,0,0,0,46
74676,0,0,2,2,46
74677,0,0,0,0,12
74678,0,0,0,2,20
74679,0,0,0,3,47
74680,0,0,0,0,1
74681,0,0,0,3,47
74682,0,0,0,1,33
74683,0,0,0,1,11
74684,0,0,0,1,11
74685,0,0,0,1,49
74686,0,0,0,1,33
74687,0,0,1,2,47
74688,0,0,0,0,1
74689,0,0,0,0,50
74690,0,0,1,0,15
74691,0,0,1,0,15
74692,0,0,0,0,46
74693,0,0,0,2,48
74694,0,0,0,0,12
74695,0,0,0,2,48
74696,0,0,0,0,50
74697,0,0,0,0,1
74698,0,0,0,2,48
74699,0,0,0,0,1
74700,0,0,0,2,48
74701,0,0,2,8,40
74702,0,0,0,2,48
74703,0,0,0,0,26
74704,0,0,0,0,12
74705,0,0,0,0,19
74706,0,0,0,0,5
74707,0,0,0,3,47
74708,0,0,0,3,47
74709,0,0,0,1,31
74710,0,0,0,0,12
74711,0,0,0,2,48
74712,0,0,0,1,8
74713,0,0,0,2,48
74714,0,0,0,0,0
74715,0,0,0,0,5
74716,0,0,0,0,5
74717,0,0,0,0,5
74718,0,0,0,1,49
74719,0,0,0,0,3
74720,0,0,0,3,47
74721,0,0,0,0,3
74722,0,0,1,1,48
74723,0,0,1,1,7
74724,0,1,0,2,47
74725,0,1,0,2,47
74726,0,0,0,0,5
74727,0,0,0,0,50
74728,0,1,0,2,47
74729,0,0,0,3,47
74730,0,0,0,5,45
74731,0,0,0,0,10
74732,1,0,1,6,42
74733,0,0,0,0,14
74734,0,0,0,1,38
74735,0,0,1,0,49
74736,0,0,1,0,49
74737,0,0,1,2,13
74738,0,0,0,1,38
74739,0,0,1,3,46
74740,0,0,1,3,46
74741,0,0,0,0,0
74742,0,0,0,0,1
74743,1,0,1,0,14
74744,0,0,0,3,47
74745,0,0,0,1,49
74746,0,0,0,1,49
74747,0,0,0,1,49
74748,0,0,0,0,5
74749,0,0,0,0,20
74750,0,0,0,0,1
74751,0,0,0,0,20
74752,0,0,0,0,0
74753,0,0,1,2,47
74754,0,0,0,1,4
74755,0,0,0,1,49
74756,0,0,0,1,49
74757,0,0,0,0,3
74758,0,0,0,0,6
74759,0,0,0,1,21
74760,0,0,0,1,35
74761,0,0,0,0,10
74762,0,0,0,0,10
74763,0,0,0,0,10
74764,0,0,3,6,14
74765,0,0,0,0,10
74766,0,0,0,0,17
74767,0,1,2,6,41
74768,0,0,0,0,10
74769,0,0,2,2,46
74770,0,0,0,0,17
74771,0,0,0,0,50
74772,0,0,0,0,50
74773,0,0,0,0,4
74774,0,0,0,1,40
74775,0,0,0,2,48
74776,0,0,0,1,0
74777,0,0,0,1,45
74778,0,0,0,0,2
74779,0,0,0,0,5
74780,1,0,0,7,42
74781,0,0,0,0,5
74782,0,0,0,7,43
74783,1,0,0,7,42
74784,0,0,3,4,43
74785,0,0,3,4,43
74786,0,0,3,4,43
74787,0,0,3,4,43
74788,0,0,3,4,43
74789,0,0,3,4,43
74790,0,0,3,4,43
74791,0,0,0,3,40
74792,0,0,3,4,43
74793,0,0,0,1,49
74794,0,1,0,3,46
74795,0,0,3,2,30
74796,0,0,3,2,30
74797,0,0,0,3,20
74798,0,0,0,1,49
74799,0,0,1,0,25
74800,0,0,0,0,11
74801,0,0,0,0,11
74802,0,0,0,5,45
74803,0,0,0,0,5
74804,0,0,0,3,47
74805,0,0,0,3,47
74806,0,0,0,0,4
74807,0,0,0,2,48
74808,0,0,1,3,46
74809,0,0,0,3,47
74810,0,0,0,3,47
74811,0,0,0,3,47
74812,0,0,0,0,50
74813,0,0,0,0,29
74814,1,0,0,5,44
74815,0,0,0,0,50
74816,0,0,0,0,50
74817,0,0,0,0,50
74818,0,0,0,0,50
74819,0,0,0,3,47
74820,0,0,0,3,47
74821,0,0,0,0,50
74822,0,0,0,2,35
74823,1,0,1,2,46
74824,0,0,0,0,19
74825,0,0,0,1,18
74826,0,0,0,0,7
74827,0,0,0,2,48
74828,0,2,1,5,42
74829,0,0,0,1,18
74830,0,0,0,2,48
74831,0,0,0,2,48
74832,0,0,1,0,38
74833,0,0,0,1,49
74834,0,0,1,0,38
74835,0,0,0,0,3
74836,0,0,0,0,50
74837,0,0,1,5,44
74838,0,0,0,2,48
74839,0,0,0,3,47
74840,0,1,0,2,44
74841,0,1,0,2,44
74842,0,0,0,3,47
74843,0,0,0,3,47
74844,0,0,0,2,13
74845,0,0,2,4,44
74846,0,0,2,0,48
74847,1,0,0,3,46
74848,0,0,0,2,48
74849,0,0,1,2,47
74850,0,0,0,0,0
74851,0,0,0,0,0
74852,0,0,0,2,37
74853,1,0,2,3,24
74854,0,0,0,2,36
74855,0,0,0,1,11
74856,0,0,0,3,47
74857,0,0,0,1,11
74858,0,0,1,1,48
74859,0,0,1,1,48
74860,0,1,0,1,48
74861,0,1,0,1,48
74862,0,1,0,1,48
74863,0,1,0,1,48
74864,0,1,0,1,48
74865,0,1,0,1,48
74866,0,1,0,1,48
74867,0,0,0,2,13
74868,0,0,0,2,13
74869,0,0,0,2,13
74870,0,0,0,2,13
74871,0,0,0,2,13
74872,0,0,0,2,13
74873,0,0,0,2,13
74874,0,0,0,2,13
74875,0,0,3,4,43
74876,0,0,3,4,43
74877,0,0,3,4,43
74878,0,0,3,4,43
74879,0,0,3,4,43
74880,0,0,3,4,43
74881,0,0,3,4,43
74882,0,0,3,4,43
74883,0,0,0,1,11
74884,0,0,3,4,43
74885,0,0,3,4,43
74886,0,0,0,1,11
74887,0,0,0,1,49
74888,0,0,0,0,2
74889,1,0,2,3,32
74890,1,0,2,3,32
74891,0,0,1,1,9
74892,0,0,0,0,14
74893,0,0,0,0,14
74894,0,0,0,0,1
74895,0,0,1,2,47
74896,0,0,2,2,46
74897,0,0,1,2,47
74898,0,0,2,2,46
74899,0,0,2,2,46
74900,0,0,2,2,46
74901,0,0,0,0,5
74902,0,0,0,0,5
74903,0,0,0,1,8
74904,0,0,0,1,8
74905,0,0,0,1,8
74906,0,0,0,1,8
74907,0,0,0,1,8
74908,0,0,0,0,5
74909,0,0,0,0,5
74910,1,0,0,3,46
74911,1,0,0,3,46
74912,0,0,1,4,45
74913,0,0,0,1,49
74914,0,0,0,1,49
74915,0,0,0,1,14
74917,0,0,0,5,45
74918,0,0,0,2,48
74919,0,0,0,0,26
74920,0,0,0,2,48
74921,0,0,0,0,0
74922,0,0,0,5,45
74923,0,0,0,0,30
74924,0,0,0,0,26
74925,0,0,1,2,47
74926,0,0,0,2,48
74927,0,0,0,2,48
74928,0,0,0,2,48
74929,0,0,1,4,45
74930,0,0,1,4,45
74931,0,0,0,0,0
74932,0,0,0,0,50
74933,0,0,0,0,50
74934,0,0,1,2,47
74935,0,0,1,4,45
74936,0,0,0,0,23
74938,0,0,0,2,21
74939,0,0,0,0,23
74940,0,0,0,2,21
74941,0,0,0,2,21
74942,0,0,0,0,20
74943,0,0,2,2,46
74944,0,0,0,2,21
74945,0,0,0,3,47
74946,0,0,0,2,21
74947,0,1,0,0,1
74948,0,1,0,0,1
74949,0,0,0,0,2
74950,0,1,0,0,1
74951,0,1,0,0,1
74952,0,0,0,0,2
74953,0,0,0,0,2
74954,0,0,0,1,49
74955,0,1,0,0,1
74956,0,0,0,0,50
74957,0,0,1,5,44
74958,0,0,0,0,2
74959,0,0,1,3,46
74960,0,0,0,0,0
74961,0,0,0,0,0
74962,0,0,0,0,0
74963,0,0,0,0,0
74964,0,0,0,2,48
74965,0,0,0,0,0
74966,0,0,0,0,0
74967,1,0,1,6,42
74968,0,0,0,0,2
74969,0,0,0,0,8
74970,0,0,0,3,47
74972,0,0,0,5,42
74973,0,0,0,0,50
74974,0,0,0,0,0
74975,0,0,0,0,4
74976,0,1,0,2,47
74977,1,0,1,6,42
74978,0,0,0,1,49
74979,0,0,0,4,46
74980,0,0,0,4,46
74981,0,0,0,4,46
74982,0,0,0,4,46
74983,0,0,5,4,41
74984,0,0,0,1,33
74985,0,0,0,0,3
74986,0,0,0,3,20
74987,0,0,0,2,23
74988,0,0,0,0,24
74989,1,1,0,2,46
74990,1,1,0,2,46
74991,0,0,0,3,47
74992,0,0,0,3,47
74993,0,0,0,0,0
74994,0,0,0,3,47
74995,0,0,0,0,10
74996,0,0,0,3,47
74997,0,0,0,0,24
74998,0,0,2,2,46
74999,0,0,0,2,27
75000,0,0,0,1,8
