Product Tag,Values
古董花,-0.000272330303917
赤鐵礦,-2.86016770442e-05
笔袋,-4.13268106544e-05
量匙,-1.65307242618e-05
舒服,-0.000505716667348
クール,-6.28454547501e-05
彈潤,-3.81355693922e-05
どんぐり単体,-7.43882591779e-05
藍線石,-1.90677846961e-05
猴硐,-1.90677846961e-05
折紙,-9.42681821251e-05
黃銅鑰匙圈,-3.30614485235e-05
last,-1.90677846961e-05
opal,-0.000146639394417
henley,-0.000107449707701
户外,-4.76694617403e-05
connection,-1.65307242618e-05
哥林多後書,-2.47960863926e-05
愛貓,-5.23712122917e-05
bell,-1.65307242618e-05
動物平權,-1.90677846961e-05
親子音樂,-6.6122897047e-05
环,-0.000526260931666
葡萄牙,-4.13268106544e-05
銅鍍玫瑰金,-0.0001256909095
惡魔,-9.0099146294e-05
/動物系列/,-4.13268106544e-05
品,-0.000429443940792
不該就醬,-2.86016770442e-05
香港人紙膠帶,-0.000405002744413
660543353683,-1.65307242618e-05
塞,-0.000152542277569
黑暗中的花,-2.47960863926e-05
小麥文化節,-0.000322349123104
客廳擺設,-0.000839143204012
刺蝟,-0.00250007961318
手工製造,-0.00445943402496
珊瑚石,-2.86016770442e-05
玄鳳,-0.00082907168996
聖誕樹裝飾,-3.81355693922e-05
handmade限量款,-0.00133512218504
渡假風,-0.000151320905642
藍寶石,-0.000227249038674
大圖,-0.000123980431963
難過,-2.47960863926e-05
蝶ネクタイ,-0.000104872815829
拉菲草編織,-3.30614485235e-05
包裝紙,-0.000605283622566
自家設計,-0.00186636980788
#pretty,-0.000500301881872
yeti,-2.86016770442e-05
無香,-5.23712122917e-05
黃銅手環,-0.000114406708177
隨意,-0.00130614325168
原裝,-7.43882591779e-05
六孔活頁紙,-3.30614485235e-05
山先生,-1.65307242618e-05
白日夢,-5.72033540883e-05
豆墊,-2.47960863926e-05
漢閣設計,-0.000355498494232
moncocon　背包　背囊,-3.81355693922e-05
別針,-0.0121997133119
豆子,-6.75743597205e-05
亮粉,-0.00211067680096
明信片-台灣百景,-2.47960863926e-05
耳機包,-0.000123886326154
名片座/文件夾,-0.000628167521947
真皮短夾,-4.13268106544e-05
台灣好意系列,-2.47960863926e-05
lady,-0.000667561092519
雲豹,-0.000197903876847
貼紙,-0.0462921178213
深綠,-9.56838057574e-05
刷毛,-0.000550257838697
笑容,-8.37233300377e-05
機車族,-3.30614485235e-05
蛋,-0.000157237734303
彩虹機,-1.90677846961e-05
ビアグラス,-0.000114406708177
(中性),-0.000131565232916
房間,-7.33196972084e-05
最棒的牛仔褲,-1.65307242618e-05
音樂抱枕,-4.13268106544e-05
吠陀樂活大豆蠟燭,-1.65307242618e-05
絲,-0.000597268011186
冰糖燕窩,-4.95921727853e-05
iphone4,-0.0125575685147
ブローチ　かごバッグ　編み物,-3.30614485235e-05
兩件式,-0.000119604757197
綠色生活,-0.000132245794094
多穿法,-0.000628950937211
漁夫帽,-0.00519827516519
事業成功,-1.65307242618e-05
深紅,-0.000113386657856
神明,-0.000135148719441
手提電話包,-0.00089031060896
只有一件,-1.90677846961e-05
棉花,-0.000343064147569
腦海,-4.13268106544e-05
novelty,-0.000190677846961
新奇小物,-2.86016770442e-05
中國節慶,-1.65307242618e-05
鞦韆,-8.37939396668e-05
深紫,-0.000659679589492
貼,-4.13268106544e-05
火漆蠟條,-0.000305818398843
牛仔包,-2.86016770442e-05
空氣,-0.000263871835797
馬納羅拉,-4.5049573147e-05
幻彩,-0.000385123368751
小鞋,-3.81355693922e-05
貼身t,-2.47960863926e-05
◭點點款水晶美麗◭,-0.000363675933759
皂台,-0.0001256909095
手足霜,-2.47960863926e-05
食パン,-4.76694617403e-05
舒敏,-0.000104872815829
棉羊鑰匙圈,-1.65307242618e-05
古怪　獨一無二,-3.30614485235e-05
櫻花粉,-0.000107644281477
設計款童裝,-2.86016770442e-05
木顏色,-3.81355693922e-05
中性戒指,-3.30614485235e-05
3d打印,-0.00110264863604
領結,-0.00788051105748
ハンドメイド、手描き,-0.000167446660075
sock,-8.37939396668e-05
荷葉領洋裝,-2.47960863926e-05
冬季衣服,-0.000107449707701
鉛筆袋,-2.47960863926e-05
uniplastic,-9.09189834397e-05
優美,-0.000980132120921
棒球衫,-3.1422727375e-05
墨綠色,-1.90677846961e-05
挑色,-5.78575349162e-05
過年禮品,-8.37939396668e-05
飲料袋,-4.76694617403e-05
蝙蝠,-5.98023785984e-05
琉璃蛋白石,-0.000199010606709
寶寶頭部定型枕,-3.30614485235e-05
ip黒,-0.000107449707701
小雞,-0.000211665712262
耳掛式,-4.13268106544e-05
棒球裝,-5.72033540883e-05
藍杜柏斯,-5.23712122917e-05
配色,-0.000138583692936
girlstyle,-0.000526260931666
lane,-0.000115715069832
lana,-5.78575349162e-05
辦囍事系列,-1.65307242618e-05
橫紋系列,-0.000198368691141
shiam,-0.000213985472448
領片,-1.65307242618e-05
cobalt,-1.90677846961e-05
totes,-1.90677846961e-05
二上futagami,-0.000203328087234
千頭萬緒,-7.43882591779e-05
rita617,-0.000191460685875
蔣堂2014明信片,-0.000363675933759
都會風格,-0.000213985472448
電話盤,-7.43882591779e-05
緞帶,-0.00166970259034
手作手鏈,-0.000132245794094
毯子,-0.000329839794746
希望,-0.00201362234113
阿茲特克箭,-5.78575349162e-05
天然化毛膏,-1.65307242618e-05
紙短夾-零錢款,-4.13268106544e-05
✖情人款/送禮款✖,-0.000247881201049
包包掛鉤,-9.09189834397e-05
婚禮小卡,-3.30614485235e-05
✄_mt_g8,-0.000132245794094
單口後背包,-3.30614485235e-05
3d打印項鍊,-4.13268106544e-05
真皮小包,-5.78575349162e-05
繭型,-1.65307242618e-05
特別造型,-9.09189834397e-05
爵士鞋,-4.95921727853e-05
手工戒指,-8.58050311325e-05
最後一件出清,-3.30614485235e-05
拔毛,-1.90677846961e-05
絲花頭飾,-1.65307242618e-05
收禮佈置,-1.65307242618e-05
2015冬,-0.000113386657856
有機綠茶,-3.30614485235e-05
大鏡框,-0.000165307242618
時尚精品,-1.90677846961e-05
戰爭,-1.90677846961e-05
保暖,-0.00594158670394
亮片,-0.00090054338737
好動小核果,-1.90677846961e-05
版印貼紙,-5.72033540883e-05
棉質,-0.00282350537491
圖文書,-5.23712122917e-05
小香,-2.47960863926e-05
derby,-8.58050311325e-05
拍立得相本,-7.62711387844e-05
野胡蘿蔔花,-3.81355693922e-05
confidence,-7.33196972084e-05
日常生活的美好物件,-0.000472177358123
台灣製,-0.00822744411382
eleven,-7.1762854318e-05
深海貝,-1.65307242618e-05
999銀飾,-1.65307242618e-05
速食,-6.75743597205e-05
pencil,-0.000440206270957
#japanese,-0.000467719162892
擠迫,-2.47960863926e-05
束口後背包,-0.0023763649835
th1rt3endreams,-0.000239695501796
原葉,-2.47960863926e-05
baby,-0.0111858938368
束口背袋,-4.76694617403e-05
小領,-3.30614485235e-05
natural系列、フレンチ、シャビー、ホワイト、白,-0.00018853636425
手帳周邊,-2.86016770442e-05
ゴージャス,-1.65307242618e-05
百摺,-0.000191460685875
lock,-5.23712122917e-05
雙面戴,-4.13268106544e-05
月誌,-0.00019010332901
植栽空盆,-0.000181837966879
消波塊,-5.23712122917e-05
小食,-3.81355693922e-05
五月,-4.5049573147e-05
alice愛麗絲,-0.000537305269589
lamb,-1.65307242618e-05
大學,-1.90677846961e-05
百搭,-0.0103463344759
a04合金,-0.000225247865735
零碼,-2.86016770442e-05
handmade耳環,-5.23712122917e-05
robot,-3.1422727375e-05
旅遊用品,-0.000784117420143
膠帶台,-0.000146639394417
運動,-0.00544040583249
面白い　イラスト　原画　ポップ,-2.47960863926e-05
情人節優惠,-0.000349134191889
帽t,-0.000290259019376
大眼仔,-0.000118742326108
針織外套,-1.90677846961e-05
塑膠,-0.00115554146126
namecard,-5.23712122917e-05
kiitosmoney,-2.47960863926e-05
lamp,-0.000104742424583
設計　明信片,-2.47960863926e-05
小魚,-0.000137564459674
婚禮飾物,-8.37939396668e-05
表土與介質,-1.90677846961e-05
丸,-1.90677846961e-05
华硕,-1.90677846961e-05
【專屬訂製產品】,-7.33196972084e-05
80後,-1.65307242618e-05
snake,-7.33196972084e-05
吃我,-1.90677846961e-05
葡萄紫,-1.65307242618e-05
宗教,-0.000288885365316
刺青手機殼,-0.000800846957236
墊板,-2.86016770442e-05
stag-beetle,-0.000115216667042
★amifa,-0.000718115499757
glasses,-0.00225124096524
貼紙組,-4.13268106544e-05
乳牛,-0.000361482004095
短上衣,-2.86016770442e-05
聖誕節裝飾,-0.000104872815829
modpoly,-0.00143425423643
zemoneni,-0.00166076174236
シルバー,-0.00114820566909
長夾,-0.0056541783372
摺疊鞋,-0.000143008385221
memocover,-0.000133474492873
票根紀錄本,-5.78575349162e-05
日用好物,-1.65307242618e-05
婚紗相片,-8.58050311325e-05
極限運動,-6.28454547501e-05
好食,-5.23712122917e-05
設計貓耳環,-4.95921727853e-05
葡萄籽,-3.81355693922e-05
分類-收納商品,-4.95921727853e-05
楓木,-0.000162936809856
volvere,-0.00018853636425
日本noafamily,-6.28454547501e-05
婚禮,-0.0391430589294
festival,-0.00037142404112
terrier,-2.86016770442e-05
真皮保护套,-3.1422727375e-05
darkgreen,-5.72033540883e-05
粉藍色,-0.000171532073785
#little,-3.81355693922e-05
組,-4.18969698334e-05
手指系列,-7.62711387844e-05
tinmo,-0.000167446660075
人物系列,-0.000213985472448
幾何流,-0.000303753031292
不銹鋼,-0.000932917106134
女朋友禮物,-0.00491054580521
iphone6手機包,-4.13268106544e-05
西高地白梗,-2.86016770442e-05
手作り　ワイドパンツ,-8.26536213088e-05
奶香,-3.81355693922e-05
tshirt_women,-6.67372464364e-05
舒棉,-0.000459436931682
煲呔,-0.000506807697904
公雞,-0.000155486184356
白墨,-4.13268106544e-05
dishes,-5.23712122917e-05
婚礼,-0.000165307242618
情調,-6.67372464364e-05
有機博士茶,-3.30614485235e-05
牛仔布,-0.00044250208393
petals,-0.000251381819
親子裝,-0.00216509948208
深灰,-0.000340686056972
台灣出品,-0.000290259019376
thanksgiving,-1.90677846961e-05
brew,-6.67372464364e-05
peichung,-0.00133437525884
彈性,-0.00164324557925
不規則上衣,-0.000349134191889
分隔筆記本,-7.43882591779e-05
胚布,-0.000281559832169
指偶,-1.65307242618e-05
#purse,-2.86016770442e-05
刀模,-1.65307242618e-05
jaz,-0.000785568184376
時尚穿搭,-0.00162178463329
胸前包,-0.000352754016878
jar,-5.63119664337e-05
燈具/燈飾,-0.000950516645051
tape,-0.0012721962139
プレゼント,-0.00497263634471
折疊,-0.000225247865735
衛生紙,-0.000125985175396
勞作,-1.90677846961e-05
小鴨,-0.000199089337062
大人小孩適用,-9.09189834397e-05
工具包,-0.000263871835797
集悅,-1.90677846961e-05
古件,-0.000247616027413
口袋,-0.00150396790344
hachu手作衣著,-0.000123886326154
hario,-0.000157673506014
棉衣,-7.62711387844e-05
拼接轉扣信封包,-0.00018853636425
真丝,-0.000146639394417
tapeholic,-0.000140511156225
frame,-0.000630694024058
スギライト,-1.65307242618e-05
クマ,-8.37233300377e-05
出清特價,-0.000176379245554
推薦包包,-0.000213985472448
韓系風純真小背包,-0.000152542277569
棉被,-6.75743597205e-05
長形,-1.90677846961e-05
surface筆電包,-0.000123940600525
別飾,-1.65307242618e-05
鍍金小鳥,-4.95921727853e-05
fineart,-1.65307242618e-05
深藍色,-0.000663753125894
亮白,-9.53389234805e-05
天然石-黑瑪瑙,-2.86016770442e-05
天地,-2.86016770442e-05
複刻寵物,-5.78575349162e-05
小貓咪系列設計,-2.47960863926e-05
琉璃項鍊,-0.000107449707701
棉褲,-3.30614485235e-05
feather,-0.000785059174762
>,-3.81355693922e-05
个人肖像,-3.30614485235e-05
周年,-0.000140511156225
耳機塞,-0.0028920671914
核桃糕,-2.86016770442e-05
軟殼,-0.000146411112728
軟殻,-3.30614485235e-05
無痕壁胋,-1.65307242618e-05
masking-tape,-4.13268106544e-05
棉襪,-0.000214899415403
威士忌杯,-0.00137545470776
漫畫包,-0.000119604757197
小時了了系列,-5.78575349162e-05
sunart,-0.000844308923801
小鳥,-0.00668936584662
3.5mm耳機捲線器,-2.86016770442e-05
底片卡片包,-4.13268106544e-05
tattoo,-0.00632391323254
鈴鐺,-0.000239371833252
giftbag,-9.42681821251e-05
耐熱杯,-0.000304084618742
亮眼,-0.000250678244007
公仔包,-4.76694617403e-05
口袋鏡子,-0.000676906356712
卡貼紙,-5.23712122917e-05
drawonthebed,-4.13268106544e-05
手機架,-0.000163780728015
叮叮,-1.90677846961e-05
紫砂壶,-1.90677846961e-05
indonesia,-7.43882591779e-05
ライオン,-3.1422727375e-05
設計牙刷,-3.1422727375e-05
棉棉包,-0.000202723079161
室內香氛,-0.000574382057624
情人節卡,-4.13268106544e-05
生日餅乾,-1.65307242618e-05
花飾品,-0.000324701516209
背心夾衣,-1.65307242618e-05
肯亞高地茶,-1.65307242618e-05
紙類,-3.1422727375e-05
結婚禮物,-0.00271309115436
外出袋,-5.72033540883e-05
wen,-0.000657826164582
紗裙,-0.000123886326154
truvii,-0.000224291060427
ipad周邊,-1.65307242618e-05
[poca],-0.000409957370966
dimanche,-0.000406656174469
handsewn,-1.65307242618e-05
古董衣,-5.72033540883e-05
膠戒指,-4.95921727853e-05
艾草粉,-1.65307242618e-05
潮袜,-3.81355693922e-05
大衛星,-1.90677846961e-05
馬卡龍鬧鐘,-6.6122897047e-05
頸鏈墜子,-0.000198368691141
素燒陶盆,-1.65307242618e-05
英文單字,-5.23712122917e-05
手提包托特包,-3.30614485235e-05
包裝盒,-0.000238347308701
日本花簪,-0.000335175758667
极简,-0.000190677846961
禮物吊卡,-0.000240907576542
花豹石,-2.86016770442e-05
有機棉褲襪,-6.6122897047e-05
啡白,-1.65307242618e-05
慢活,-4.5049573147e-05
#shop,-0.000112623932867
爪子,-2.47960863926e-05
其它-交通工具,-9.53389234805e-05
驚喜包,-1.90677846961e-05
pomeranian,-4.76694617403e-05
プラバッグ,-6.6122897047e-05
匹克,-0.000104742424583
牛皮紙膠帶,-5.78575349162e-05
父親節蛋糕,-1.65307242618e-05
天然石-葡萄石,-2.47960863926e-05
印花布,-5.78575349162e-05
lifestyle,-0.00153577951267
小葉,-7.62711387844e-05
men's_wallet_with_coin_pocket,-4.13268106544e-05
swimming,-2.86016770442e-05
女長版,-2.86016770442e-05
貓頭鷹造型,-0.000143525708636
饼干,-1.65307242618e-05
天王星,-1.90677846961e-05
小鹿,-0.00203328555198
samsungs6edge,-0.000715041926104
紅,-0.00633006190037
蔬果,-5.63119664337e-05
簡約生活風,-0.000123980431963
alpaca,-0.000473997992309
howork,-0.0001256909095
常售款系列,-7.43882591779e-05
鐲,-7.62711387844e-05
螺旋腳繩,-1.65307242618e-05
鬆緊帶,-0.000422194937275
個性化,-0.0033217710293
蜜餞,-4.13268106544e-05
fascinator,-0.000585644450911
百折,-1.65307242618e-05
原色,-0.000817425117228
小鸚,-8.81896227772e-05
nnksmile,-0.000104872815829
套装,-2.86016770442e-05
桑葚,-4.18969698334e-05
英文姓名,-7.33196972084e-05
珊瑚紅,-1.90677846961e-05
ミトン,-6.6122897047e-05
小妖怪,-2.86016770442e-05
套裝,-0.00186525016862
婚紗,-0.00159492876679
魚骨雙魚座,-0.0001256909095
details,-1.90677846961e-05
型格相機包,-2.47960863926e-05
小黑,-7.88367530072e-05
抹醬/果醬,-3.30614485235e-05
plabag,-6.6122897047e-05
居家香氛,-0.000800846957236
新娘禮物,-0.00132937357183
maxxandunicorn,-4.13268106544e-05
嫩綠,-4.18969698334e-05
正,-1.90677846961e-05
detail/,-1.90677846961e-05
腳印,-3.1422727375e-05
。系列：清透寶石,-6.6122897047e-05
綠機花園,-0.000962951217719
防蚊香磚,-2.47960863926e-05
ポーチ　包,-3.30614485235e-05
dearbnb,-1.65307242618e-05
黃思綺,-5.78575349162e-05
magnetic,-0.000406656174469
不鏽鋼耳環,-0.000388472020151
美國ruggedbutts,-2.47960863926e-05
通勤族,-3.30614485235e-05
messenger,-4.76694617403e-05
冷敷袋,-5.78575349162e-05
aurora,-0.000167587879334
一片裙,-1.65307242618e-05
冰山,-1.90677846961e-05
印刷插畫,-1.65307242618e-05
扁線,-2.86016770442e-05
異材質剪接,-5.23712122917e-05
酒紅色,-0.000220103135479
伸縮扣,-0.000305818398843
生日餐盒,-1.65307242618e-05
充電器收納,-2.47960863926e-05
斜肩揹包,-1.65307242618e-05
fluf小物袋,-9.91843455706e-05
r.i.h.m.ry,-0.000200120752749
panda,-0.000798367883665
膠帶檯,-1.65307242618e-05
ear_cuff,-4.95921727853e-05
雀爾喜靴,-1.65307242618e-05
嚴選單品,-1.65307242618e-05
古物,-0.00701724129941
贈禮品幾何,-3.1422727375e-05
intax,-4.13268106544e-05
輕便皮夾,-1.65307242618e-05
登機箱,-1.65307242618e-05
木項鍊,-1.65307242618e-05
古玩,-1.65307242618e-05
相本裝飾,-1.65307242618e-05
醋,-1.65307242618e-05
結婚紀念日,-0.000343033386536
信封袋,-0.000146639394417
老虎心,-1.65307242618e-05
變色杯,-0.000115715069832
鴨,-0.000894716137466
sweater,-0.00018853636425
coins,-0.000148776518356
玩具鍊,-9.91843455706e-05
線稿,-1.90677846961e-05
下著,-4.95921727853e-05
真皮男鞋,-1.65307242618e-05
百岳,-0.000115715069832
文青包,-0.000131565232916
iphone5/5s手機殼,-3.30614485235e-05
1991,-4.76694617403e-05
1990,-7.88367530072e-05
1992,-0.000123886326154
1995,-6.67372464364e-05
1994,-3.1422727375e-05
1997,-0.000114406708177
1999,-2.86016770442e-05
1998,-3.81355693922e-05
era,-2.47960863926e-05
gloria,-4.13268106544e-05
真珠,-2.47960863926e-05
明天,-4.18969698334e-05
小麥過敏,-0.000123940600525
优雅,-0.000236510259022
nuts,-2.47960863926e-05
水氧機,-2.47960863926e-05
玩具鏈,-9.91843455706e-05
翅膀項鏈,-2.47960863926e-05
短袖t恤(男),-2.86016770442e-05
百褶裙,-4.76694617403e-05
紀念相架,-0.0001256909095
生活系列,-1.65307242618e-05
縫紉,-0.000282804546375
五彩,-0.000112623932867
情侶對杯,-4.76694617403e-05
ipadpro,-9.53389234805e-05
輕熟香蕉夾,-1.65307242618e-05
つまみ細工,-0.000963132200658
半截圍裙,-2.86016770442e-05
brendasuitcase,-1.65307242618e-05
設計藝術,-1.90677846961e-05
migou,-4.5049573147e-05
其它-節慶,-0.000171610062265
組裝,-2.47960863926e-05
手工針插,-2.47960863926e-05
夜空,-0.000303452611166
ヘアバンド　編み物,-2.47960863926e-05
k合金,-0.000259035045595
圍裙,-0.00160961819836
鏡頭套,-1.90677846961e-05
coffee,-0.00186849620398
